company,segment,emotion_score,emotional_entry_count,average_sentiment_score,sentiment_entry_count,percentage_difference,starting_time
apple,output141,-1.0,2.0,0.3573697706063588,6.0,0.1045207495743678,15:24:30
apple,output142,0.0,4.0,0.3033074523721422,14.0,-0.0290327967996717,15:25:30
apple,output143,,,0.1207736784761602,11.0,0.0511379930778611,15:26:30
apple,output144,,,0.3506280332803726,16.0,-0.0783802631380458,15:27:30
apple,output145,0.0,1.0,0.4181155443191528,10.0,-0.1010880416673976,15:28:30
apple,output146,,,-0.5687371236937386,14.0,0.2630249654811875,15:29:30
apple,output147,0.0,1.0,0.0006541907787322,16.0,-0.0777801578692879,15:30:30
apple,output148,-1.0,2.0,-0.2325065970420837,10.0,0.0580773656268268,15:31:30
apple,output149,-1.0,1.0,0.0097067058086395,14.0,0.0474237977886769,15:32:30
apple,output150,,,0.2190293153127034,15.0,0.0220070750610885,15:33:30
apple,output151,-1.0,1.0,0.4291155636310577,18.0,0.0689365831375425,15:34:30
apple,output152,-1.0,2.0,-0.988959789276123,1.0,0.0123797540255982,15:35:30
apple,output153,,,0.105892938375473,10.0,-0.0851968056513151,15:36:30
apple,output154,-1.0,1.0,-0.97071772813797,2.0,0.0041836713699081,15:37:30
apple,output155,-0.5,2.0,-0.0296851955354213,16.0,-0.0323688175555722,15:38:30
apple,output156,-1.0,1.0,-0.3739676475524902,9.0,-0.0106888836688795,15:39:30
apple,output157,-0.6,10.0,-0.189009141921997,10.0,-0.0546797627966812,15:40:30
apple,output158,-0.84,50.0,0.2510409007469813,12.0,0.1007327106387312,15:41:30
apple,output159,-0.7678571428571429,56.0,-0.0569351494312286,10.0,0.0959520532586445,15:42:30
apple,output160,-0.8421052631578947,38.0,-0.1481634726126988,12.0,0.019937965942032,15:43:30
apple,output161,-0.8727272727272727,55.0,0.1116300225257873,9.0,0.1340017735251862,15:44:30
apple,output162,-0.7,20.0,0.3568091462640201,17.0,-0.0243437771954181,15:45:30
apple,output163,-0.25,4.0,-0.4712973237037658,8.0,-0.2006321284218597,15:46:30
apple,output164,0.0,1.0,0.0599111105714525,14.0,-0.0750274392905749,15:47:30
apple,output165,-0.3333333333333333,3.0,-0.094507111952855,13.0,0.0075252785392514,15:48:30
apple,output166,-1.0,8.0,0.0922482013702393,9.0,-0.0852424240362694,15:49:30
apple,output167,-0.6875,16.0,0.330136799150043,18.0,0.0595051468106518,15:50:30
apple,output168,-1.0,3.0,-0.3407497902711232,6.0,-0.1274249001064603,15:51:30
apple,output169,-1.0,6.0,-0.6683248111179897,7.0,0.0388686128291556,15:52:30
apple,output170,-1.0,2.0,-0.0026493469874063,6.0,-0.0900174714633287,15:53:30
apple,output171,-1.0,18.0,0.4386324990879405,22.0,0.2087699131733508,15:54:30
apple,output172,-0.7142857142857143,7.0,0.3327202548583348,24.0,0.0356774037899167,15:55:30
apple,output173,,,0.3753329345158168,7.0,-0.1517278388166857,15:56:30
apple,output174,,,-0.9783902168273926,1.0,0.1871892316672995,15:57:30
apple,output175,-1.0,1.0,-0.4887897595763206,8.0,-0.0494325694318258,15:58:30
apple,output176,,,-0.3817466226491061,11.0,0.3335956182338322,15:59:30
apple,output177,-1.0,2.0,-0.4893345311284066,8.0,0.3291903325869294,16:00:30
apple,output178,-0.5,4.0,-0.0062211076418558,15.0,0.0669690879369183,16:01:30
apple,output179,-1.0,1.0,-0.9919929504394532,1.0,0.1605208998348161,16:02:30
apple,output180,-1.0,1.0,0.175435870885849,6.0,0.0024582609214408,16:03:30
apple,output181,-1.0,1.0,-0.4454482495784759,14.0,0.5988679694803389,16:04:30
apple,output182,,,-0.0931703081497779,13.0,-0.0787263005435675,16:05:30
apple,output183,-0.75,4.0,-0.3298603892326355,3.0,-0.0183831669760459,16:06:30
apple,output184,-1.0,1.0,-0.9843452572822572,1.0,-0.0133098526499057,16:07:30
apple,output185,,,-0.1288198605179786,16.0,0.1861976870165802,16:08:30
apple,output186,,,-0.3247213761011759,12.0,-0.0451869866272886,16:09:30
apple,output187,-1.0,2.0,-0.1034921353513544,11.0,0.1779463013612113,16:10:30
apple,output188,,,0.3935557928952304,11.0,-0.0030388335299433,16:11:30
apple,output189,1.0,1.0,-0.1944593752131742,17.0,0.20948342818349,16:12:30
apple,output190,0.0,1.0,-0.9976602494716644,2.0,0.1055225747508289,16:13:30
apple,output191,0.2,10.0,0.2569727030667392,11.0,0.1898295144475068,16:14:30
apple,output192,0.5,6.0,0.0080507596333821,12.0,-0.2071782875062867,16:15:30
apple,output193,-0.7142857142857143,7.0,0.3302956918875376,6.0,-0.3577012692114247,16:16:30
apple,output194,-1.0,3.0,0.0012627740701039,12.0,-0.080693631766566,16:17:30
apple,output195,-0.5,6.0,0.348671091230292,19.0,0.4191412969157758,16:18:30
apple,output196,,,-0.9984436929225922,6.0,0.0480602535685962,16:19:30
apple,output197,,,0.0895842222067026,13.0,-0.1372484705286034,16:20:30
apple,output198,0.0,1.0,-0.4125859797000885,10.0,-0.0505463766538902,16:21:30
apple,output199,,,-0.2054603265391456,18.0,0.4787850897376844,16:22:30
apple,output200,,,0.1056427180767059,20.0,0.0704167011846561,16:23:30
apple,output223,-0.6666666666666666,3.0,-0.7080671276365008,7.0,0.1529852803351912,16:46:30
apple,output224,,,-0.010263405740261,8.0,0.0401208472864022,16:47:30
apple,output225,1.0,1.0,0.0938172595841543,14.0,-0.0832734314545726,16:48:30
apple,output226,0.0,1.0,-0.2749319449067116,8.0,-0.0385310496041355,16:49:30
apple,output227,,,0.1743478973706563,12.0,-0.1209483774469615,16:50:30
apple,output228,-1.0,1.0,-0.0940808599645441,11.0,0.0119949025144435,16:51:30
apple,output229,0.6666666666666666,3.0,-0.7201533243060112,8.0,0.0298701576803455,16:52:30
apple,output230,-0.8571428571428571,7.0,-0.0745171796191822,11.0,-0.2150843206165668,16:53:30
apple,output231,-0.6666666666666666,12.0,-0.40914019713035,13.0,0.1515770907303593,16:54:30
apple,output232,-0.9285714285714286,28.0,0.0166310436195797,18.0,0.0106798223704363,16:55:30
apple,output233,,,0.5640063252713945,18.0,-0.1166842785633859,16:56:30
apple,output234,-0.2,5.0,-0.0093733489513397,10.0,-0.0045338549425611,16:57:30
apple,output235,1.0,1.0,-0.329543948173523,3.0,-0.0671940360540335,16:58:30
apple,output236,0.0,2.0,-0.9973217844963074,1.0,0.1593992728930122,16:59:30
apple,output237,-0.5,4.0,0.110283354918162,9.0,-0.0020677106307877,17:00:30
apple,output238,,,-0.0515671197105856,17.0,0.0024734339007206,17:01:30
apple,output239,,,0.3446996893201555,7.0,-0.0216759007335651,17:02:30
apple,output240,,,0.4539003534750505,11.0,0.0413599139713883,17:03:30
apple,output241,,,0.1882825195789337,8.0,0.0170959967793223,17:04:30
apple,output242,-1.0,1.0,0.2732980142940175,11.0,-0.0064347698190851,17:05:30
apple,output243,-1.0,1.0,0.0812417864799499,9.0,-1.5674889383633362e-14,17:06:30
apple,output244,,,0.1546643376350403,11.0,-0.0082730473310154,17:07:30
apple,output245,,,-0.9800455570220948,1.0,-0.0179248534988085,17:08:30
apple,output246,-1.0,1.0,-0.0749748178890773,14.0,-0.0057917294103904,17:09:30
apple,output247,,,0.4084297776222229,10.0,-1.5678348097089592e-14,17:10:30
apple,output248,-1.0,2.0,0.3448611064390702,11.0,-0.0257647620802805,17:11:30
apple,output249,,,0.1917619109153747,14.0,0.0006897170091105,17:12:30
apple,output250,-0.7777777777777778,18.0,0.0849991043408711,9.0,0.0075540260660035,17:13:30
apple,output251,-1.0,11.0,0.1100523538059658,9.0,-0.0009195444577061,17:14:30
apple,output252,-0.8235294117647058,17.0,-0.1437145641871861,7.0,0.0,17:15:30
apple,output253,,,-0.9984045624732972,2.0,0.016557205143788,17:16:30
apple,output254,-1.0,37.0,0.1416043298585074,14.0,-0.0143467272907918,17:17:30
apple,output255,-1.0,1.0,2.713501453398733e-05,12.0,-0.0529462375079991,17:18:30
apple,output256,1.0,1.0,0.0683520095688956,7.0,-0.0131053462915199,17:19:30
apple,output257,0.0,2.0,0.0044589601457118,16.0,-0.0080954527473963,17:20:30
apple,output258,0.0,3.0,-0.1267960733837551,9.0,-0.0252111201282323,17:21:30
apple,output259,-0.3333333333333333,3.0,-0.1079307662116156,9.0,-0.0041397582380994,17:22:30
apple,output260,0.0,4.0,0.211359292268753,18.0,-0.0312468408524902,17:23:30
apple,output261,-0.3333333333333333,3.0,-0.0900261677228487,13.0,0.0,17:24:30
apple,output262,-1.0,1.0,0.1214423349925449,14.0,,
apple,output263,-1.0,2.0,0.1721998651822408,12.0,,
apple,output264,-1.0,1.0,-0.5037398338317871,4.0,,
apple,output265,-1.0,1.0,0.5612348101355813,11.0,,
apple,output266,-1.0,2.0,0.0881971589156559,14.0,,
apple,output267,,,0.3315787464380264,12.0,,
apple,output268,,,0.4793476083061911,11.0,,
apple,output269,-0.5,2.0,0.2299240678548813,8.0,,
apple,output270,0.0,3.0,-0.3955493523524357,13.0,,
apple,output271,-1.0,2.0,-0.4243960039956229,7.0,,
apple,output272,-0.6666666666666666,3.0,-0.9440942406654358,1.0,,
apple,output273,-0.8571428571428571,14.0,0.102400055527687,20.0,,
apple,output274,-1.0,2.0,-0.1542428731918334,16.0,,
apple,output275,,,0.4003141045570373,10.0,,
apple,output276,0.6666666666666666,3.0,0.0486625929673512,6.0,,
apple,output277,0.0,3.0,-0.3262944718201955,6.0,,
apple,output278,-0.1428571428571428,7.0,0.7222262434661388,16.0,,
apple,output279,-0.9090909090909092,22.0,0.0681424235042772,19.0,,
apple,output280,-0.9245283018867924,53.0,-0.3691426941326686,7.0,,
apple,output281,-0.9565217391304348,46.0,0.5981513202190399,10.0,,
apple,output282,-1.0,11.0,0.164108191927274,12.0,,
apple,output283,-0.8461538461538461,52.0,-0.1003198358747693,9.0,,
apple,output284,-0.7894736842105263,19.0,0.2266704032295628,19.0,,
apple,output285,,,0.4410658925771713,12.0,,
apple,output286,,,-0.1356103618939718,9.0,,
apple,output287,,,-0.1045221477746963,20.0,,
apple,output288,-1.0,1.0,0.3277557156980037,16.0,,
apple,output289,-1.0,1.0,0.2643689826915139,19.0,,
apple,output290,,,-0.9981839060783386,1.0,,
apple,output291,,,-0.2732891819693825,11.0,,
apple,output292,-0.95,20.0,-0.993375599384308,2.0,,
apple,output293,-1.0,12.0,-0.0012340545654296,2.0,,
apple,output294,-0.9615384615384616,26.0,-0.3182641466458638,12.0,,
apple,output295,-1.0,3.0,0.4629071184567042,14.0,,
apple,output296,-0.6938775510204082,49.0,-0.1213652677834034,16.0,,
apple,output297,0.0,4.0,0.3095186948776245,12.0,,
apple,output298,0.0,18.0,0.4829929918050766,20.0,,
apple,output299,-0.4333333333333333,30.0,-0.0108737051486968,12.0,,
apple,output300,-0.4444444444444444,18.0,0.2469352058001927,21.0,,
apple,output301,,,0.4971892171435886,9.0,,
apple,output302,0.0,1.0,-0.5904331386089325,10.0,,
apple,output303,1.0,1.0,-0.5961439490318299,10.0,,
apple,output304,,,-0.3275486509005229,15.0,,
apple,output305,0.0,1.0,-0.9973382353782654,1.0,,
apple,output306,0.5,2.0,0.1398760037762778,14.0,,
apple,output307,0.5,2.0,0.3250125368436177,15.0,,
apple,output308,-1.0,1.0,0.3454167594512303,12.0,,
apple,output309,,,-0.1528653065363566,15.0,,
apple,output310,,,-0.2186498999595642,10.0,,
apple,output311,-1.0,1.0,0.0086953384535653,14.0,,
apple,output312,,,0.1613971380626453,17.0,,
apple,output313,-1.0,1.0,0.1069954633712768,15.0,,
apple,output314,-0.4285714285714285,7.0,0.1947205394506454,20.0,,
apple,output315,-1.0,18.0,-0.0555583933989207,6.0,,
apple,output316,-1.0,18.0,0.2485545873641967,13.0,,
apple,output317,,,-0.1306704878807068,9.0,,
apple,output318,,,-0.024203285574913,12.0,,
apple,output319,,,-0.1392896430832999,7.0,,
apple,output320,,,-0.2955852909521623,11.0,,
apple,output321,0.0,1.0,0.7514579548285558,26.0,,
apple,output322,,,0.4657726804415384,15.0,,
apple,output323,,,-0.0096852779388428,4.0,,
apple,output324,,,0.2416097929603175,19.0,,
apple,output325,-1.0,1.0,-0.5284355521202088,10.0,,
apple,output326,,,0.1375079209154302,11.0,,
apple,output327,,,0.3912334825311388,14.0,,
apple,output328,-1.0,1.0,0.3706962721688406,7.0,,
boeing,output012,,,-0.2378488083680471,6.0,1.0985905232604902,10:04:57
boeing,output013,,,-0.217057579755783,10.0,-1.3748146448351897,10:05:57
boeing,output014,,,0.5492471344769001,16.0,-0.0314120509454497,10:06:57
boeing,output015,,,-0.5960568785667419,1.0,0.2732031534955463,10:07:57
boeing,output016,,,-0.068537936760829,13.0,0.1884414820510548,10:08:57
boeing,output017,,,0.1586155337946755,14.0,-0.0302657628967671,10:09:57
boeing,output018,,,-0.0890004797415299,11.0,0.1882032040164126,10:10:57
boeing,output019,,,-0.7100682428904942,7.0,0.070734872922915,10:11:57
boeing,output020,,,-0.4212854206562042,10.0,-0.164407924863028,10:12:57
boeing,output021,,,-0.072679320971171,18.0,-0.0648625179524773,10:13:57
boeing,output022,,,-0.254422664642334,19.0,0.0649345577221557,10:14:57
boeing,output023,,,-0.96489158448051,17.0,0.5609420960557191,10:15:57
boeing,output024,,,-0.2650700658559799,16.0,-0.7709045817584432,10:16:57
boeing,output025,,,-0.2521925071875254,12.0,-0.8262597004616348,10:17:57
boeing,output026,,,-0.918562855039324,7.0,-0.0176860184811919,10:18:57
boeing,output027,,,0.2996855626503626,12.0,0.0905276785763724,10:19:57
boeing,output028,,,0.2874889157035134,11.0,0.1169085705194253,10:20:57
boeing,output029,,,0.9479394406080246,8.0,0.0675440432844673,10:21:57
boeing,output030,,,-0.3697455066900987,13.0,0.0419777753239787,10:22:57
boeing,output031,,,-0.6003492637114092,11.0,-0.3699060845778411,10:23:57
boeing,output032,,,0.9899486303329468,1.0,-0.6856107249051749,10:24:57
boeing,output033,,,-0.0226629972457886,10.0,0.0498532783606932,10:25:57
boeing,output034,,,-0.3896986484527588,10.0,0.0035792136691,10:26:57
boeing,output035,,,-0.130691681589399,7.0,0.1024825667212345,10:27:57
boeing,output036,,,-0.1349644110752986,13.0,-2.1824923529549096,10:28:57
boeing,output037,,,0.2006159305572509,10.0,-0.2786425371757709,10:29:57
boeing,output038,,,0.6813149372736613,15.0,0.0432000009150447,10:30:57
boeing,output039,,,-0.0512906372547149,10.0,-0.0664089811343133,10:31:57
boeing,output040,,,0.4414432304246085,7.0,-0.0265807131314394,10:32:57
boeing,output041,,,0.0765969048846851,11.0,0.3380476492610418,10:33:57
boeing,output042,,,-0.8245191872119904,12.0,-1.2995609809390571,10:34:57
boeing,output043,,,0.0988178186946444,9.0,0.1091998755824548,10:35:57
boeing,output044,,,-0.1061323152648078,9.0,-0.5337019981659447,10:36:57
boeing,output045,,,-0.181946521004041,12.0,0.1351410154162435,10:37:57
boeing,output046,,,0.3818352589240441,13.0,0.142813807775073,10:38:57
boeing,output047,-0.8333333333333334,6.0,0.7129010047231402,14.0,0.0376375841085096,10:39:57
boeing,output048,,,0.7376203068665096,14.0,-0.0761723658653378,10:40:57
boeing,output049,0.0,1.0,0.1718717992305755,10.0,0.1420934302104499,10:41:57
boeing,output050,,,0.6208763230930675,11.0,0.2874283042078699,10:42:57
boeing,output051,0.0,1.0,0.2819616155964987,14.0,0.0439796958966146,10:43:57
boeing,output052,-0.6,5.0,0.4562526507811112,11.0,0.1293062097490869,10:44:57
boeing,output053,0.0,2.0,0.7983245104551315,12.0,0.1526261314113307,10:45:57
boeing,output054,,,0.1484033465385437,19.0,0.0903121871973882,10:46:57
boeing,output055,-0.125,8.0,-0.0820980270703633,9.0,0.0852210225905837,10:47:57
boeing,output056,-0.6666666666666666,6.0,-0.3663182457288106,12.0,0.1593831299490638,10:48:57
boeing,output057,-0.5714285714285714,7.0,-0.4099680568490709,14.0,0.1912638400223575,10:49:57
boeing,output058,-0.5,6.0,-0.663183331489563,6.0,0.2693194279207317,10:50:57
boeing,output059,-0.5,6.0,0.1088492136735182,13.0,0.1365008963524253,10:51:57
boeing,output060,-0.5714285714285714,7.0,0.2251814874735745,11.0,-0.1805859367747381,10:52:57
boeing,output061,,,-0.0019497871398925,10.0,-0.5171963314163653,10:53:57
boeing,output062,,,0.2377156987786293,8.0,-0.0403210271344561,10:54:57
boeing,output063,-0.4166666666666667,12.0,-0.0363257848299466,13.0,-0.2522403651763077,10:55:57
boeing,output064,-0.4,5.0,0.2441062473115466,21.0,0.0593239438231045,10:56:57
boeing,output065,,,-0.0625269881316593,14.0,0.077130532245203,10:57:57
boeing,output066,,,-0.998889982700348,1.0,0.059448731387756,10:58:57
boeing,output067,,,-0.5132239401340485,10.0,-0.3155503517254285,10:59:57
boeing,output068,-0.2272727272727272,22.0,0.2346285902536832,13.0,0.1408372547815322,11:00:57
boeing,output069,-0.4,10.0,0.0273772007540652,19.0,-0.711618138740074,11:01:57
boeing,output070,,,0.7473259568214417,1.0,0.0010651670568276,11:02:57
boeing,output071,,,-0.3374725646442837,9.0,0.1578441565470773,11:03:57
boeing,output072,,,0.941672384738922,1.0,0.1081553705968478,11:04:57
boeing,output073,,,0.3143568805285862,21.0,-0.3650300029843176,11:05:57
boeing,output074,,,-0.1826873123645782,10.0,0.0164728570424856,11:06:57
boeing,output075,,,-0.1780489810875483,14.0,0.0,11:07:57
boeing,output076,,,-0.6526445597410202,8.0,-0.0119295453756196,11:08:57
boeing,output077,-0.6666666666666666,3.0,-0.3609931617975235,12.0,0.0274709849256478,11:09:57
boeing,output078,,,-0.007704347372055,8.0,0.1632824263462385,11:10:57
boeing,output079,-0.6666666666666666,3.0,0.1640784953321729,14.0,0.0833555817198175,11:11:57
boeing,output080,,,0.5755839190985027,19.0,-1.2499713021832837,11:12:57
boeing,output081,-1.0,8.0,-0.9984540939331056,1.0,0.0617113340210701,11:13:57
boeing,output082,-0.8,5.0,-0.536675238609314,5.0,-0.5562551706254009,11:14:57
boeing,output083,-0.8,10.0,-0.283735790848732,20.0,0.0309328235864971,11:15:57
boeing,output084,-0.75,4.0,-0.4916228726506233,8.0,-0.1153596047771146,11:16:57
boeing,output085,-0.7142857142857143,7.0,0.2327827919613231,11.0,-0.3275449110366475,11:17:57
boeing,output086,,,-0.1970477425135099,13.0,0.1365887810019272,11:18:57
boeing,output087,,,-0.5283855841710017,13.0,0.0639337083260604,11:19:57
boeing,output088,,,-0.0351943144431481,13.0,-0.1223602429441709,11:20:57
boeing,output089,,,0.3596587010792323,7.0,-0.0344019389376595,11:21:57
boeing,output090,0.0,1.0,0.6027525305747986,5.0,0.0,11:22:57
boeing,output091,-0.3333333333333333,3.0,0.4782324954867363,8.0,0.0990254607967905,11:23:57
boeing,output092,-1.0,2.0,0.0974846041720846,23.0,0.1194541330088163,11:24:57
boeing,output093,-0.9411764705882352,17.0,0.558555093076494,9.0,0.33904164520071,11:25:57
boeing,output094,-0.75,4.0,0.5438046634197236,10.0,0.0805268747949029,11:26:57
boeing,output095,-0.8260869565217391,23.0,0.5503500742571694,14.0,-0.8069321329754634,11:27:57
boeing,output096,-0.3636363636363636,11.0,0.0705351403781345,7.0,0.5523036482639893,11:28:57
boeing,output097,-0.625,8.0,0.1790949205557505,12.0,0.0708763311656647,11:29:57
boeing,output098,,,0.3783434788386027,15.0,-0.8450241305891018,11:30:57
boeing,output099,,,0.3108584731817245,12.0,0.183145226200941,11:31:57
boeing,output100,,,0.5002501507600149,12.0,-0.0162737412681773,11:32:57
boeing,output101,,,0.2956669595506456,9.0,0.1659188674051572,11:33:57
boeing,output102,0.0,1.0,0.8421995960749112,13.0,0.0253160440484983,11:34:57
boeing,output103,,,0.7759132981300354,20.0,-0.3639871275198534,11:35:57
boeing,output104,,,0.1145591040452321,6.0,-0.0291200686916843,11:36:57
boeing,output105,,,0.0359559229442051,14.0,0.0938886489963832,11:37:57
boeing,output106,,,-0.328796022468143,9.0,0.2056143727635635,11:38:57
boeing,output107,,,0.297442528936598,9.0,0.0318023253154462,11:39:57
boeing,output108,-0.5714285714285714,14.0,0.5027305370285398,21.0,0.1331504315271424,11:40:57
boeing,output109,,,0.0778122385342915,15.0,0.1919356362128758,11:41:57
boeing,output110,,,0.5000304281711578,4.0,-0.0021918655132042,11:42:57
boeing,output111,,,-0.0027645751833915,8.0,0.1489501627307141,11:43:57
boeing,output112,,,-0.3291864262686835,9.0,0.0375686634261884,11:44:57
boeing,output113,,,0.2940696748820218,11.0,0.0262595568454729,11:45:57
boeing,output114,,,-0.1596940803527832,25.0,-0.0831123195038467,11:46:57
boeing,output115,-1.0,1.0,-0.3308879666858249,9.0,0.3183476908778142,11:47:57
boeing,output116,-1.0,2.0,-0.6919445445140203,12.0,-0.3403146710427194,11:48:57
boeing,output117,-1.0,1.0,-0.9966880679130554,3.0,0.4009550708081312,11:49:57
boeing,output118,,,0.1362522708045112,9.0,-0.6656921742799187,11:50:57
boeing,output119,-1.0,2.0,0.1699387480815252,12.0,0.5680584324387494,11:51:57
boeing,output120,-1.0,1.0,0.719514719077519,14.0,0.0187645646792549,11:52:57
boeing,output121,-0.3125,16.0,0.9534794177327838,7.0,-0.2278859545737708,11:53:57
boeing,output122,-1.0,4.0,0.5707172325679234,14.0,-0.5883361125311687,11:54:57
boeing,output123,,,0.3836331825989943,13.0,-0.8770756631278539,11:55:57
boeing,output124,-0.6,5.0,0.6516547907482494,11.0,0.0,11:56:57
boeing,output125,-0.8333333333333334,6.0,0.3133104583796333,17.0,-0.6071994434940586,11:57:57
boeing,output126,,,0.1889555990695953,10.0,0.2590043487337099,11:58:57
boeing,output127,,,-0.5888066183437001,11.0,-0.6677681319164592,11:59:57
boeing,output128,,,-0.7804068997502327,8.0,0.3267892859940313,12:00:57
boeing,output129,,,0.0883562022989446,11.0,0.1589687257643814,12:01:57
boeing,output130,,,-0.0230391323566436,16.0,0.7191126143085845,12:02:57
boeing,output131,,,-0.198043543100357,10.0,-0.0420164885699102,12:03:57
boeing,output132,,,-0.0111325429036067,13.0,0.1729524435235657,12:04:57
boeing,output133,,,-0.1428258674485343,7.0,-1.994749420290311,12:05:57
boeing,output134,,,0.5001410096883774,4.0,0.4527871272999297,12:06:57
boeing,output135,,,0.048889797925949,10.0,0.285694082429976,12:07:57
boeing,output136,,,0.6387836813926697,10.0,-0.6319470887373165,12:08:57
boeing,output137,,,-0.196423627436161,8.0,0.1286439354908739,12:09:57
boeing,output138,,,-0.7280970886349678,8.0,0.5527287692807689,12:10:57
boeing,output139,,,-0.1610087818569607,9.0,0.2513065267480023,12:11:57
boeing,output140,,,-0.5215805040465461,9.0,-0.1175811270806886,12:12:57
boeing,output141,,,0.0854877630869547,9.0,-0.3248992887019041,12:13:57
boeing,output142,,,0.2271750403775109,18.0,0.5434607904030404,12:14:57
boeing,output162,,,0.9977855285008748,9.0,0.0149361804236915,12:34:57
boeing,output163,,,0.3575555086135864,4.0,0.0504441467117027,12:35:57
boeing,output164,-0.5,2.0,0.2723672560283116,14.0,-0.1429005202025237,12:36:57
boeing,output165,,,-0.6627006232738495,6.0,0.0239828363797388,12:37:57
boeing,output166,,,-0.0921124352349175,9.0,-0.4142431005670697,12:38:57
boeing,output167,,,-0.2525113895535469,8.0,0.0874482275713963,12:39:57
boeing,output168,,,0.012382081576756,14.0,0.0972956941666662,12:40:57
boeing,output169,,,0.4518099029858907,15.0,0.3049279354072248,12:41:57
boeing,output170,,,0.6549494961897532,12.0,0.0772524915242754,12:42:57
boeing,output171,,,-0.3228959441184997,6.0,-0.2264078804277605,12:43:57
boeing,output172,,,0.2455315535718744,11.0,0.1777936200579479,12:44:57
boeing,output173,,,-0.0218278393149375,8.0,0.386826687142157,12:45:57
boeing,output174,,,0.173582070014056,17.0,0.380284544020366,12:46:57
boeing,output175,,,0.0016275346279144,18.0,0.2638734419464763,12:47:57
boeing,output176,-0.5,2.0,-0.1458931878993385,19.0,-0.1084343850134437,12:48:57
boeing,output177,-0.8181818181818182,11.0,-0.0234456260999043,12.0,-0.3213087650223435,12:49:57
boeing,output178,-1.0,6.0,-0.400383642741612,14.0,0.2278900240068917,12:50:57
boeing,output179,-1.0,8.0,-0.6885178226691026,13.0,0.2136035927128778,12:51:57
boeing,output180,0.0,1.0,0.2523434885910579,14.0,0.3122442712702564,12:52:57
boeing,output181,,,0.815304393118078,11.0,0.0086198123546064,12:53:57
boeing,output182,,,-0.1896308660507202,5.0,0.338167894175472,12:54:57
boeing,output183,-1.0,1.0,0.2600731700658798,8.0,0.2602945980464956,12:55:57
boeing,output184,,,-0.3441703617572784,6.0,0.1778096175832076,12:56:57
boeing,output185,,,-0.3298053656305585,7.0,0.4800410797722322,12:57:57
boeing,output186,,,-0.3802860776583354,9.0,-0.6007806910016324,12:58:57
boeing,output187,,,0.0528599460919697,15.0,0.2237268428965343,12:59:57
boeing,output188,-0.6666666666666666,3.0,0.137682508963805,26.0,-0.8385597764377327,13:00:57
boeing,output189,,,-0.6668922781944275,5.0,-0.4487547444121977,13:01:57
boeing,output190,,,-0.992425779501597,3.0,0.0,13:02:57
boeing,output191,,,-0.7425078898668289,8.0,0.392065661463513,13:03:57
boeing,output192,,,-0.0856015519662337,11.0,0.3414575471494933,13:04:57
boeing,output193,,,0.2823339849710464,8.0,-0.1340879299113262,13:05:57
boeing,output194,,,-0.1180545850233598,11.0,0.1333285826536143,13:06:57
boeing,output195,0.0,1.0,-0.7273029221428765,9.0,0.099428806829318,13:07:57
boeing,output196,,,0.1666895906130472,15.0,-0.0689442650697659,13:08:57
boeing,output197,,,-0.0864017697481008,13.0,0.1709452659180858,13:09:57
boeing,output198,-1.0,3.0,-0.9382815871919904,7.0,0.0824899965522058,13:10:57
boeing,output199,-0.8,5.0,0.3152049531539281,12.0,0.4100090789118752,13:11:57
boeing,output200,,,0.5056400439318489,17.0,0.006547622444892,13:12:57
boeing,output201,,,0.1546891629695892,14.0,0.0227721088188682,13:13:57
boeing,output202,,,-0.129501530102321,7.0,-0.0670546389483202,13:14:57
boeing,output203,,,0.5568663775920868,10.0,0.2477241826748466,13:15:57
boeing,output204,,,0.1631864706675211,9.0,-1.4149550585697932,13:16:57
boeing,output205,,,0.1476210223303901,9.0,-0.0351948864518632,13:17:57
boeing,output206,,,0.7793886992666457,9.0,-2.5395835965688143,13:18:57
boeing,output207,,,0.6485870480537415,17.0,0.0,13:19:57
boeing,output208,,,-0.99797123670578,3.0,0.0149801835622803,13:20:57
boeing,output209,,,0.1878021189144679,7.0,0.0280828199696356,13:21:57
boeing,output210,,,-0.7103710075219473,6.0,0.1224170900440465,13:22:57
boeing,output211,,,-0.0345105330149332,6.0,0.3863732857265938,13:23:57
boeing,output212,,,0.3249654372533162,9.0,0.0,13:24:57
boeing,output213,,,0.5273505946000417,12.0,-0.9176795035835676,13:25:57
boeing,output214,,,-0.1082855224609375,10.0,0.2931126539144187,13:26:57
boeing,output215,,,-0.2149209231138229,8.0,0.0,13:27:57
boeing,output216,,,-0.2405437111854553,10.0,0.1960537639124417,13:28:57
boeing,output217,,,-0.3981765466076987,14.0,-0.2009690805454952,13:29:57
boeing,output218,,,-0.2403865754604339,10.0,0.0,13:30:57
boeing,output219,,,0.2246154174208641,8.0,0.0693387568547797,13:31:57
boeing,output220,,,0.2557996103638096,19.0,0.137583761800273,13:32:57
boeing,output221,,,-0.6042389571666718,10.0,0.0772411928386846,13:33:57
boeing,output222,,,0.1259546713395552,11.0,0.011965515593374,13:34:57
boeing,output223,,,-0.5227564940085778,13.0,0.0279980878137803,13:35:57
boeing,output224,,,0.232065200805664,13.0,0.0,13:36:57
boeing,output225,,,0.217908529134897,13.0,0.0628560949979668,13:37:57
boeing,output226,,,0.3781341144016811,7.0,-0.1576744231841232,13:38:57
boeing,output227,,,-0.1407821263585772,7.0,0.1986157281726124,13:39:57
